h_ff_val	real_val	problemName	count
19	15	pfile19	2
17	16	pfile19	48
18	16	pfile19	70
17	14	pfile19	9
16	17	pfile19	43
15	17	pfile19	53
15	15	pfile19	132
16	14	pfile19	9
16	15	pfile19	9
16	13	pfile19	1
18	14	pfile19	2
17	15	pfile19	37
15	13	pfile19	12
15	16	pfile19	43
15	14	pfile19	23
14	12	pfile19	15
14	16	pfile19	53
14	14	pfile19	113
13	11	pfile19	25
14	15	pfile19	33
13	15	pfile19	52
13	13	pfile19	89
12	13	pfile19	68
14	13	pfile19	6
13	14	pfile19	33
12	10	pfile19	23
12	12	pfile19	95
13	12	pfile19	5
10	10	pfile19	111
11	12	pfile19	33
11	11	pfile19	90
9	9	pfile19	109
10	13	pfile19	1
11	13	pfile19	85
10	11	pfile19	16
11	9	pfile19	22
8	10	pfile19	1
9	10	pfile19	79
8	8	pfile19	88
12	11	pfile19	2
7	7	pfile19	95
6	6	pfile19	98
11	10	pfile19	1
5	5	pfile19	150
10	9	pfile19	1
4	4	pfile19	93
7	8	pfile19	73
9	8	pfile19	18
3	3	pfile19	93
2	2	pfile19	56
1	1	pfile19	28
0	0	pfile19	4
61	88	pfile19	4
47	58	pfile19	11
47	56	pfile19	19
43	56	pfile19	2
46	60	pfile19	2
46	57	pfile19	10
46	59	pfile19	1
47	46	pfile19	221
45	57	pfile19	3
40	50	pfile19	16
42	56	pfile19	5
40	52	pfile19	7
41	52	pfile19	12
42	58	pfile19	1
43	55	pfile19	6
41	56	pfile19	2
44	57	pfile19	4
41	57	pfile19	1
39	49	pfile19	5
39	47	pfile19	10
41	51	pfile19	18
41	55	pfile19	4
40	49	pfile19	9
41	53	pfile19	4
40	53	pfile19	4
40	51	pfile19	5
43	54	pfile19	8
43	58	pfile19	1
38	44	pfile19	12
38	46	pfile19	6
39	46	pfile19	5
39	50	pfile19	3
39	48	pfile19	3
40	54	pfile19	2
39	52	pfile19	2
42	55	pfile19	2
38	51	pfile19	1
38	47	pfile19	1
37	43	pfile19	14
37	46	pfile19	2
35	42	pfile19	8
35	41	pfile19	9
37	49	pfile19	1
37	45	pfile19	4
34	39	pfile19	32
34	40	pfile19	18
36	48	pfile19	1
35	38	pfile19	226
36	44	pfile19	1
34	43	pfile19	3
33	41	pfile19	4
34	41	pfile19	4
36	43	pfile19	6
33	39	pfile19	14
32	36	pfile19	52
34	44	pfile19	1
33	40	pfile19	9
33	36	pfile19	260
34	42	pfile19	6
32	39	pfile19	5
33	38	pfile19	37
32	40	pfile19	2
32	35	pfile19	166
31	34	pfile19	211
32	37	pfile19	34
31	39	pfile19	1
33	37	pfile19	93
32	41	pfile19	1
35	40	pfile19	34
31	35	pfile19	44
35	32	pfile19	730
30	35	pfile19	14
30	34	pfile19	36
30	36	pfile19	5
29	34	pfile19	15
29	35	pfile19	11
30	33	pfile19	198
29	33	pfile19	36
29	32	pfile19	211
27	30	pfile19	115
28	34	pfile19	8
26	32	pfile19	4
28	32	pfile19	37
29	36	pfile19	1
31	37	pfile19	4
30	39	pfile19	1
27	33	pfile19	7
27	29	pfile19	221
28	31	pfile19	174
26	29	pfile19	82
28	33	pfile19	11
26	30	pfile19	30
27	32	pfile19	10
24	27	pfile19	119
27	31	pfile19	35
26	33	pfile19	1
25	28	pfile19	76
23	26	pfile19	106
26	28	pfile19	201
30	25	pfile19	6
28	23	pfile19	7
27	22	pfile19	20
19	22	pfile19	13
8	9	pfile19	108
61	90	pfile19	1
61	92	pfile19	1
60	91	pfile19	1
48	58	pfile19	13
47	62	pfile19	1
51	65	pfile19	1
49	61	pfile19	5
48	61	pfile19	1
49	62	pfile19	2
47	60	pfile19	1
48	60	pfile19	2
47	59	pfile19	2
48	62	pfile19	1
45	58	pfile19	2
44	42	pfile19	392
46	43	pfile19	161
44	41	pfile19	303
43	40	pfile19	388
45	41	pfile19	210
44	40	pfile19	312
41	38	pfile19	461
43	39	pfile19	385
42	38	pfile19	330
41	37	pfile19	483
40	36	pfile19	527
31	36	pfile19	21
34	29	pfile19	84
34	28	pfile19	2
32	27	pfile19	22
31	26	pfile19	8
25	29	pfile19	23
29	24	pfile19	3
21	24	pfile19	43
20	24	pfile19	19
18	21	pfile19	3
17	20	pfile19	18
18	22	pfile19	1
16	19	pfile19	1
14	17	pfile19	2
15	18	pfile19	1
13	16	pfile19	1
12	14	pfile19	68
10	12	pfile19	34
6	7	pfile19	18
65	61	pfile19	4
65	60	pfile19	1
63	58	pfile19	15
62	55	pfile19	1
61	54	pfile19	1
54	47	pfile19	2
53	46	pfile19	1
52	46	pfile19	10
55	47	pfile19	1
51	46	pfile19	24
49	45	pfile19	53
48	45	pfile19	82
50	44	pfile19	12
48	44	pfile19	72
49	44	pfile19	37
46	44	pfile19	252
47	43	pfile19	119
51	45	pfile19	5
50	45	pfile19	36
48	43	pfile19	35
46	42	pfile19	170
48	42	pfile19	16
47	42	pfile19	97
45	42	pfile19	263
49	43	pfile19	12
49	42	pfile19	3
51	44	pfile19	2
45	40	pfile19	179
44	39	pfile19	274
46	40	pfile19	67
43	38	pfile19	309
45	39	pfile19	129
46	39	pfile19	28
46	41	pfile19	106
42	37	pfile19	281
42	36	pfile19	196
40	35	pfile19	469
41	36	pfile19	320
43	37	pfile19	155
43	36	pfile19	43
47	41	pfile19	48
44	38	pfile19	162
44	37	pfile19	52
45	38	pfile19	31
44	36	pfile19	20
43	35	pfile19	16
45	37	pfile19	15
42	35	pfile19	75
41	35	pfile19	159
42	34	pfile19	7
41	34	pfile19	110
40	34	pfile19	286
40	33	pfile19	99
39	34	pfile19	405
39	33	pfile19	238
38	33	pfile19	392
39	32	pfile19	99
38	32	pfile19	208
37	32	pfile19	345
36	31	pfile19	217
35	30	pfile19	110
37	31	pfile19	88
33	28	pfile19	57
32	38	pfile19	8
33	42	pfile19	2
26	31	pfile19	4
25	30	pfile19	6
38	31	pfile19	24
26	22	pfile19	82
21	25	pfile19	12
36	30	pfile19	42
35	43	pfile19	2
52	44	pfile19	1
49	41	pfile19	1
47	40	pfile19	32
23	27	pfile19	6
22	27	pfile19	1
48	41	pfile19	10
46	38	pfile19	4
35	29	pfile19	5
25	31	pfile19	1
33	27	pfile19	3
25	20	pfile19	3
47	39	pfile19	2
48	40	pfile19	7
41	33	pfile19	2
40	32	pfile19	1
37	30	pfile19	9
39	31	pfile19	2
46	61	pfile19	1
44	58	pfile19	2
43	57	pfile19	3
41	54	pfile19	2
24	19	pfile19	1
23	18	pfile19	1
4	7	pfile2	7
3	7	pfile2	4
3	5	pfile2	18
4	5	pfile2	20
5	8	pfile2	11
4	8	pfile2	6
4	6	pfile2	15
3	4	pfile2	17
2	4	pfile2	3
3	6	pfile2	2
5	7	pfile2	7
3	3	pfile2	13
2	3	pfile2	8
6	9	pfile2	8
5	9	pfile2	4
7	10	pfile2	4
5	6	pfile2	8
4	4	pfile2	7
2	2	pfile2	14
6	10	pfile2	2
5	5	pfile2	3
1	1	pfile2	7
6	7	pfile2	4
7	12	pfile2	1
6	8	pfile2	3
0	0	pfile2	2
7	8	pfile2	1
6	11	pfile2	1
84	91	pfile20	2886
82	95	pfile20	2609
84	95	pfile20	4000
86	92	pfile20	1237
84	97	pfile20	3376
85	91	pfile20	2054
84	93	pfile20	3886
84	96	pfile20	3716
84	99	pfile20	2363
85	93	pfile20	2808
85	95	pfile20	3128
83	97	pfile20	2979
83	85	pfile20	426
85	97	pfile20	2691
83	86	pfile20	638
83	95	pfile20	3679
84	103	pfile20	659
85	94	pfile20	2980
86	98	pfile20	1195
84	102	pfile20	932
85	100	pfile20	1475
84	100	pfile20	1868
84	94	pfile20	3922
85	96	pfile20	2939
84	98	pfile20	2919
83	96	pfile20	3435
83	94	pfile20	3807
84	92	pfile20	3451
85	98	pfile20	2458
83	98	pfile20	2518
83	100	pfile20	1485
87	92	pfile20	439
85	88	pfile20	914
86	90	pfile20	794
86	94	pfile20	1471
85	87	pfile20	508
83	90	pfile20	2573
85	92	pfile20	2440
86	96	pfile20	1463
86	100	pfile20	799
83	92	pfile20	3525
85	104	pfile20	381
85	90	pfile20	1554
86	97	pfile20	1351
85	84	pfile20	91
83	89	pfile20	2038
86	91	pfile20	1045
85	99	pfile20	1859
86	95	pfile20	1519
83	91	pfile20	3084
82	91	pfile20	2524
84	90	pfile20	2262
86	99	pfile20	965
85	102	pfile20	795
82	90	pfile20	2142
85	89	pfile20	1170
84	89	pfile20	1702
84	88	pfile20	1221
82	100	pfile20	984
84	87	pfile20	882
84	86	pfile20	522
82	92	pfile20	2723
88	87	pfile20	23
85	86	pfile20	311
86	93	pfile20	1373
86	88	pfile20	377
83	93	pfile20	3736
77	99	pfile20	255
80	97	pfile20	619
77	94	pfile20	565
77	96	pfile20	459
79	96	pfile20	599
78	95	pfile20	537
78	96	pfile20	472
77	84	pfile20	611
78	93	pfile20	666
79	87	pfile20	665
78	94	pfile20	571
80	96	pfile20	744
77	93	pfile20	617
78	100	pfile20	190
79	90	pfile20	890
79	86	pfile20	583
77	98	pfile20	312
85	103	pfile20	586
87	93	pfile20	478
85	85	pfile20	187
83	101	pfile20	1050
86	87	pfile20	257
84	101	pfile20	1389
82	87	pfile20	967
83	99	pfile20	1992
86	101	pfile20	630
87	100	pfile20	269
82	102	pfile20	454
83	88	pfile20	1386
82	97	pfile20	1894
84	85	pfile20	301
87	99	pfile20	321
86	102	pfile20	451
85	106	pfile20	143
85	105	pfile20	277
82	99	pfile20	1285
86	104	pfile20	200
82	96	pfile20	2332
84	84	pfile20	165
85	101	pfile20	1103
86	89	pfile20	560
85	82	pfile20	23
86	86	pfile20	133
88	95	pfile20	161
83	87	pfile20	960
80	98	pfile20	489
77	92	pfile20	645
79	102	pfile20	98
77	89	pfile20	692
78	92	pfile20	713
79	88	pfile20	794
78	90	pfile20	714
80	95	pfile20	939
77	91	pfile20	687
79	92	pfile20	817
80	101	pfile20	189
79	100	pfile20	180
87	101	pfile20	172
87	96	pfile20	537
87	89	pfile20	209
87	94	pfile20	528
87	95	pfile20	510
87	98	pfile20	392
83	103	pfile20	520
82	94	pfile20	2825
82	88	pfile20	1358
82	89	pfile20	1791
81	90	pfile20	1474
82	93	pfile20	2797
81	93	pfile20	1754
80	89	pfile20	997
81	97	pfile20	1055
82	86	pfile20	639
82	98	pfile20	1678
81	100	pfile20	487
80	104	pfile20	75
81	96	pfile20	1410
81	102	pfile20	280
81	95	pfile20	1552
81	94	pfile20	1677
86	103	pfile20	254
88	94	pfile20	157
87	97	pfile20	440
87	91	pfile20	365
87	103	pfile20	89
87	90	pfile20	283
83	105	pfile20	196
83	102	pfile20	781
88	84	pfile20	4
87	85	pfile20	36
87	102	pfile20	159
88	97	pfile20	125
86	85	pfile20	78
88	92	pfile20	152
77	97	pfile20	384
79	95	pfile20	622
78	97	pfile20	408
78	99	pfile20	236
77	95	pfile20	527
78	103	pfile20	58
79	89	pfile20	861
78	91	pfile20	709
80	88	pfile20	810
78	88	pfile20	652
79	93	pfile20	782
83	84	pfile20	228
83	104	pfile20	315
81	92	pfile20	1767
81	99	pfile20	635
88	98	pfile20	104
87	86	pfile20	51
78	89	pfile20	728
80	102	pfile20	136
80	93	pfile20	1087
79	98	pfile20	347
80	94	pfile20	1029
80	90	pfile20	1127
84	104	pfile20	398
81	91	pfile20	1704
89	97	pfile20	28
78	98	pfile20	327
80	92	pfile20	1101
79	94	pfile20	760
78	102	pfile20	88
80	99	pfile20	393
80	86	pfile20	592
83	109	pfile20	15
84	105	pfile20	292
82	103	pfile20	284
84	106	pfile20	134
81	104	pfile20	115
83	83	pfile20	126
80	103	pfile20	104
81	98	pfile20	880
84	110	pfile20	5
86	106	pfile20	55
81	89	pfile20	1276
82	104	pfile20	199
81	101	pfile20	314
82	101	pfile20	643
75	100	pfile20	50
75	96	pfile20	178
77	86	pfile20	663
75	99	pfile20	94
76	100	pfile20	132
76	98	pfile20	231
75	98	pfile20	112
75	94	pfile20	213
76	95	pfile20	417
78	101	pfile20	106
80	91	pfile20	1124
81	86	pfile20	657
81	88	pfile20	1043
81	87	pfile20	864
81	103	pfile20	155
83	106	pfile20	97
82	84	pfile20	274
85	107	pfile20	84
87	88	pfile20	157
84	107	pfile20	58
77	104	pfile20	41
78	104	pfile20	30
80	100	pfile20	308
77	90	pfile20	609
87	107	pfile20	13
86	105	pfile20	123
86	108	pfile20	22
81	105	pfile20	39
84	108	pfile20	35
84	109	pfile20	19
83	108	pfile20	25
87	106	pfile20	14
84	83	pfile20	86
82	85	pfile20	465
79	91	pfile20	852
79	97	pfile20	465
79	103	pfile20	55
80	87	pfile20	754
85	83	pfile20	41
88	86	pfile20	20
82	105	pfile20	114
81	83	pfile20	160
88	90	pfile20	108
88	89	pfile20	63
80	106	pfile20	22
79	101	pfile20	149
77	103	pfile20	51
79	99	pfile20	257
74	97	pfile20	59
77	101	pfile20	121
74	93	pfile20	164
75	95	pfile20	260
74	95	pfile20	105
76	92	pfile20	479
75	93	pfile20	294
74	91	pfile20	242
75	91	pfile20	355
76	91	pfile20	532
74	96	pfile20	72
74	89	pfile20	316
82	106	pfile20	62
81	107	pfile20	19
82	107	pfile20	34
78	83	pfile20	438
87	87	pfile20	98
76	90	pfile20	530
76	102	pfile20	56
77	100	pfile20	167
76	96	pfile20	330
82	83	pfile20	190
78	87	pfile20	694
85	108	pfile20	36
76	94	pfile20	443
76	88	pfile20	623
77	88	pfile20	697
76	93	pfile20	476
77	102	pfile20	83
78	105	pfile20	20
76	97	pfile20	290
80	105	pfile20	32
88	99	pfile20	85
87	104	pfile20	59
88	100	pfile20	70
86	107	pfile20	39
88	93	pfile20	155
84	111	pfile20	7
81	106	pfile20	38
79	112	pfile20	1
79	108	pfile20	3
79	104	pfile20	49
89	98	pfile20	25
77	87	pfile20	702
80	85	pfile20	449
81	85	pfile20	418
75	97	pfile20	151
75	92	pfile20	287
76	89	pfile20	583
75	101	pfile20	34
83	107	pfile20	50
78	111	pfile20	1
80	107	pfile20	9
89	88	pfile20	17
81	84	pfile20	309
76	87	pfile20	626
88	91	pfile20	108
78	85	pfile20	548
83	81	pfile20	31
79	105	pfile20	19
79	107	pfile20	5
88	101	pfile20	33
87	84	pfile20	12
89	94	pfile20	32
89	100	pfile20	12
89	95	pfile20	34
89	90	pfile20	16
89	91	pfile20	19
88	96	pfile20	166
88	102	pfile20	42
89	87	pfile20	3
88	88	pfile20	38
88	103	pfile20	19
88	104	pfile20	13
88	106	pfile20	1
83	82	pfile20	58
82	109	pfile20	4
84	82	pfile20	46
76	86	pfile20	668
76	82	pfile20	667
89	101	pfile20	12
89	93	pfile20	26
82	108	pfile20	14
89	92	pfile20	20
79	106	pfile20	15
77	105	pfile20	17
76	104	pfile20	13
76	101	pfile20	75
76	99	pfile20	198
86	110	pfile20	2
78	108	pfile20	4
77	83	pfile20	527
87	105	pfile20	34
76	103	pfile20	45
75	87	pfile20	545
76	105	pfile20	13
75	104	pfile20	4
74	99	pfile20	31
74	98	pfile20	44
76	84	pfile20	749
80	108	pfile20	8
81	108	pfile20	12
85	110	pfile20	7
81	111	pfile20	2
85	109	pfile20	13
86	84	pfile20	35
86	83	pfile20	19
89	89	pfile20	13
82	81	pfile20	44
88	105	pfile20	13
89	96	pfile20	22
78	86	pfile20	626
87	108	pfile20	4
86	109	pfile20	9
76	85	pfile20	719
89	85	pfile20	1
79	84	pfile20	356
79	85	pfile20	484
83	110	pfile20	3
89	102	pfile20	3
83	111	pfile20	1
78	106	pfile20	10
75	89	pfile20	462
75	85	pfile20	672
87	82	pfile20	4
85	81	pfile20	8
75	90	pfile20	347
87	109	pfile20	2
75	83	pfile20	717
74	88	pfile20	332
74	101	pfile20	18
74	94	pfile20	113
78	107	pfile20	6
77	107	pfile20	6
75	81	pfile20	680
74	102	pfile20	7
74	92	pfile20	171
74	100	pfile20	12
87	110	pfile20	1
89	99	pfile20	14
80	109	pfile20	2
82	112	pfile20	1
85	111	pfile20	3
86	111	pfile20	2
81	80	pfile20	23
80	83	pfile20	227
75	88	pfile20	469
81	109	pfile20	1
88	85	pfile20	12
89	104	pfile20	3
89	103	pfile20	2
77	106	pfile20	10
75	102	pfile20	27
78	84	pfile20	503
77	85	pfile20	678
75	108	pfile20	2
82	82	pfile20	91
75	103	pfile20	13
79	109	pfile20	1
80	110	pfile20	1
75	86	pfile20	582
79	83	pfile20	304
76	106	pfile20	9
78	110	pfile20	1
81	110	pfile20	2
82	110	pfile20	1
81	82	pfile20	110
74	90	pfile20	253
74	84	pfile20	607
88	83	pfile20	4
87	81	pfile20	2
84	81	pfile20	17
84	80	pfile20	5
80	84	pfile20	320
74	86	pfile20	440
86	81	pfile20	2
81	81	pfile20	66
82	80	pfile20	23
83	80	pfile20	12
83	79	pfile20	4
80	82	pfile20	161
78	79	pfile20	130
86	82	pfile20	6
87	83	pfile20	3
81	79	pfile20	10
89	106	pfile20	1
82	79	pfile20	10
78	109	pfile20	1
79	110	pfile20	1
80	81	pfile20	97
79	82	pfile20	238
82	78	pfile20	2
75	84	pfile20	728
74	85	pfile20	526
88	108	pfile20	1
80	80	pfile20	52
89	105	pfile20	1
77	82	pfile20	531
78	81	pfile20	226
74	87	pfile20	419
78	82	pfile20	320
77	81	pfile20	410
79	80	pfile20	100
74	81	pfile20	607
89	86	pfile20	1
80	78	pfile20	19
79	81	pfile20	140
76	80	pfile20	469
78	80	pfile20	164
72	89	pfile20	132
72	94	pfile20	38
72	88	pfile20	162
73	94	pfile20	67
72	92	pfile20	42
72	82	pfile20	481
73	96	pfile20	32
72	90	pfile20	92
73	92	pfile20	80
73	91	pfile20	125
72	84	pfile20	369
73	100	pfile20	6
73	88	pfile20	243
73	99	pfile20	8
76	107	pfile20	4
73	90	pfile20	149
83	78	pfile20	1
74	82	pfile20	633
73	93	pfile20	80
74	83	pfile20	638
73	89	pfile20	173
73	87	pfile20	304
73	95	pfile20	38
73	98	pfile20	12
71	93	pfile20	16
73	86	pfile20	374
73	97	pfile20	20
80	79	pfile20	38
79	78	pfile20	38
75	82	pfile20	701
76	83	pfile20	689
75	107	pfile20	1
75	109	pfile20	1
75	106	pfile20	2
74	103	pfile20	5
73	84	pfile20	447
73	102	pfile20	1
72	97	pfile20	9
72	91	pfile20	60
72	95	pfile20	11
74	105	pfile20	1
77	108	pfile20	1
72	87	pfile20	205
73	85	pfile20	393
72	96	pfile20	9
72	98	pfile20	5
71	91	pfile20	37
71	89	pfile20	68
71	95	pfile20	3
71	88	pfile20	115
71	87	pfile20	124
73	83	pfile20	532
72	85	pfile20	316
74	104	pfile20	2
73	101	pfile20	3
75	105	pfile20	1
72	86	pfile20	254
72	93	pfile20	42
84	78	pfile20	1
81	78	pfile20	4
77	78	pfile20	171
76	81	pfile20	574
77	80	pfile20	325
78	78	pfile20	88
76	79	pfile20	407
75	80	pfile20	613
74	80	pfile20	618
75	78	pfile20	414
76	76	pfile20	130
77	79	pfile20	281
77	77	pfile20	120
75	75	pfile20	198
75	79	pfile20	555
76	77	pfile20	237
76	78	pfile20	302
74	79	pfile20	576
76	108	pfile20	1
73	79	pfile20	549
73	81	pfile20	557
73	82	pfile20	503
73	80	pfile20	506
72	80	pfile20	553
79	79	pfile20	60
78	77	pfile20	42
78	75	pfile20	9
80	77	pfile20	7
72	79	pfile20	579
78	76	pfile20	27
79	77	pfile20	11
71	86	pfile20	207
71	80	pfile20	511
77	76	pfile20	79
72	81	pfile20	509
72	83	pfile20	432
71	81	pfile20	456
70	85	pfile20	160
75	77	pfile20	357
79	75	pfile20	2
80	75	pfile20	1
75	76	pfile20	281
74	78	pfile20	462
73	78	pfile20	446
77	75	pfile20	49
73	77	pfile20	419
74	77	pfile20	394
75	74	pfile20	108
72	77	pfile20	483
76	75	pfile20	90
74	76	pfile20	280
74	75	pfile20	257
72	76	pfile20	386
74	73	pfile20	126
70	83	pfile20	275
73	75	pfile20	270
74	74	pfile20	202
73	76	pfile20	375
73	73	pfile20	165
72	72	pfile20	154
72	78	pfile20	497
71	76	pfile20	447
71	78	pfile20	483
73	74	pfile20	231
73	72	pfile20	120
71	83	pfile20	344
71	85	pfile20	203
72	75	pfile20	398
70	81	pfile20	309
70	77	pfile20	363
70	76	pfile20	389
70	84	pfile20	186
70	80	pfile20	357
72	74	pfile20	266
71	82	pfile20	385
71	77	pfile20	439
71	75	pfile20	408
71	79	pfile20	484
72	73	pfile20	216
71	73	pfile20	272
71	74	pfile20	328
70	86	pfile20	117
70	78	pfile20	372
69	76	pfile20	360
69	84	pfile20	111
69	80	pfile20	224
69	77	pfile20	326
69	79	pfile20	268
71	71	pfile20	145
69	81	pfile20	238
69	82	pfile20	155
71	72	pfile20	208
74	72	pfile20	83
70	72	pfile20	216
70	74	pfile20	295
69	78	pfile20	307
71	84	pfile20	298
70	79	pfile20	419
69	75	pfile20	311
66	78	pfile20	119
68	76	pfile20	286
66	82	pfile20	47
66	81	pfile20	57
67	86	pfile20	23
65	78	pfile20	106
66	86	pfile20	18
66	88	pfile20	12
66	80	pfile20	93
67	80	pfile20	99
66	84	pfile20	32
66	76	pfile20	201
68	80	pfile20	144
66	79	pfile20	103
67	84	pfile20	29
67	72	pfile20	287
65	82	pfile20	33
68	78	pfile20	226
69	72	pfile20	263
70	82	pfile20	297
68	74	pfile20	317
70	75	pfile20	351
68	73	pfile20	291
70	71	pfile20	154
75	72	pfile20	40
72	71	pfile20	132
69	71	pfile20	185
66	75	pfile20	223
68	79	pfile20	188
66	85	pfile20	23
66	77	pfile20	153
67	81	pfile20	85
65	81	pfile20	68
66	83	pfile20	42
65	79	pfile20	98
67	77	pfile20	234
68	77	pfile20	280
65	75	pfile20	237
68	71	pfile20	228
68	75	pfile20	319
69	74	pfile20	308
69	83	pfile20	150
65	80	pfile20	65
64	82	pfile20	22
64	76	pfile20	101
67	78	pfile20	157
64	78	pfile20	65
67	74	pfile20	300
70	87	pfile20	79
67	73	pfile20	258
69	73	pfile20	263
69	87	pfile20	46
77	74	pfile20	18
77	73	pfile20	10
76	74	pfile20	46
75	73	pfile20	76
76	71	pfile20	2
70	88	pfile20	67
69	86	pfile20	68
78	74	pfile20	6
79	76	pfile20	6
76	73	pfile20	19
69	85	pfile20	102
68	72	pfile20	265
76	72	pfile20	11
68	83	pfile20	90
68	85	pfile20	47
75	70	pfile20	9
68	81	pfile20	135
69	89	pfile20	15
68	82	pfile20	92
67	79	pfile20	156
68	86	pfile20	35
67	75	pfile20	276
69	88	pfile20	34
68	87	pfile20	19
71	70	pfile20	98
70	70	pfile20	106
73	71	pfile20	79
70	73	pfile20	265
68	69	pfile20	134
66	74	pfile20	262
66	72	pfile20	307
65	70	pfile20	378
65	76	pfile20	165
66	73	pfile20	270
65	74	pfile20	255
75	71	pfile20	18
74	70	pfile20	27
69	90	pfile20	12
67	76	pfile20	235
68	84	pfile20	39
72	70	pfile20	57
74	71	pfile20	43
73	70	pfile20	45
73	68	pfile20	9
73	69	pfile20	30
68	70	pfile20	181
74	69	pfile20	17
72	67	pfile20	16
73	67	pfile20	4
71	66	pfile20	6
67	66	pfile20	89
72	68	pfile20	6
72	69	pfile20	42
67	70	pfile20	225
68	68	pfile20	88
72	66	pfile20	4
69	70	pfile20	147
71	69	pfile20	64
66	69	pfile20	274
66	68	pfile20	198
67	71	pfile20	277
67	68	pfile20	169
67	69	pfile20	184
66	65	pfile20	95
66	71	pfile20	308
67	67	pfile20	113
66	70	pfile20	269
65	69	pfile20	368
71	68	pfile20	30
74	67	pfile20	4
70	69	pfile20	56
69	68	pfile20	60
70	68	pfile20	37
74	68	pfile20	4
74	66	pfile20	1
69	69	pfile20	94
69	67	pfile20	31
70	67	pfile20	15
64	73	pfile20	235
64	67	pfile20	343
64	75	pfile20	102
64	77	pfile20	60
64	71	pfile20	269
66	67	pfile20	165
64	72	pfile20	302
65	72	pfile20	355
65	71	pfile20	370
65	73	pfile20	322
69	65	pfile20	4
68	66	pfile20	26
69	66	pfile20	12
63	70	pfile20	260
63	68	pfile20	312
64	69	pfile20	381
64	68	pfile20	395
64	79	pfile20	35
63	71	pfile20	176
64	70	pfile20	351
63	73	pfile20	91
63	67	pfile20	316
63	76	pfile20	60
65	77	pfile20	137
63	75	pfile20	55
63	69	pfile20	273
71	67	pfile20	2
75	68	pfile20	1
70	90	pfile20	16
75	67	pfile20	2
75	69	pfile20	3
67	83	pfile20	44
67	82	pfile20	61
67	85	pfile20	21
63	74	pfile20	106
64	80	pfile20	37
64	74	pfile20	179
67	64	pfile20	23
66	66	pfile20	106
66	64	pfile20	52
65	65	pfile20	194
65	67	pfile20	318
65	68	pfile20	345
64	66	pfile20	325
62	71	pfile20	118
64	64	pfile20	211
64	65	pfile20	275
65	66	pfile20	235
63	72	pfile20	171
63	64	pfile20	234
63	66	pfile20	343
62	69	pfile20	163
62	70	pfile20	149
62	78	pfile20	13
61	70	pfile20	81
62	76	pfile20	29
61	74	pfile20	30
61	68	pfile20	120
62	74	pfile20	58
62	72	pfile20	84
62	77	pfile20	16
62	75	pfile20	26
62	68	pfile20	235
63	82	pfile20	5
63	78	pfile20	26
62	80	pfile20	8
61	69	pfile20	91
67	65	pfile20	35
62	67	pfile20	257
65	64	pfile20	128
68	67	pfile20	56
68	64	pfile20	5
63	65	pfile20	277
62	65	pfile20	311
62	73	pfile20	60
61	67	pfile20	148
61	65	pfile20	198
60	63	pfile20	178
64	63	pfile20	170
62	66	pfile20	268
61	66	pfile20	154
60	70	pfile20	61
63	77	pfile20	25
67	63	pfile20	10
66	63	pfile20	29
65	63	pfile20	96
61	72	pfile20	37
61	64	pfile20	196
59	68	pfile20	73
59	66	pfile20	82
60	72	pfile20	31
59	70	pfile20	25
57	72	pfile20	3
60	68	pfile20	88
60	66	pfile20	101
59	69	pfile20	35
60	71	pfile20	45
59	67	pfile20	76
59	71	pfile20	24
60	67	pfile20	91
59	63	pfile20	138
57	66	pfile20	37
60	69	pfile20	65
60	73	pfile20	18
59	75	pfile20	6
59	72	pfile20	20
60	64	pfile20	187
61	71	pfile20	52
60	65	pfile20	135
58	64	pfile20	92
60	74	pfile20	13
58	68	pfile20	34
58	72	pfile20	6
58	66	pfile20	47
57	67	pfile20	33
60	76	pfile20	7
57	71	pfile20	7
58	75	pfile20	1
56	75	pfile20	1
57	69	pfile20	15
58	71	pfile20	15
60	77	pfile20	5
57	75	pfile20	2
58	73	pfile20	7
57	77	pfile20	1
59	64	pfile20	139
59	74	pfile20	4
60	75	pfile20	9
57	65	pfile20	46
59	65	pfile20	117
63	63	pfile20	220
62	64	pfile20	256
62	63	pfile20	206
63	62	pfile20	161
61	73	pfile20	28
62	62	pfile20	185
66	61	pfile20	3
62	61	pfile20	138
63	61	pfile20	96
68	65	pfile20	7
65	62	pfile20	34
64	61	pfile20	45
65	61	pfile20	22
64	62	pfile20	94
61	63	pfile20	171
61	61	pfile20	175
66	62	pfile20	14
64	60	pfile20	26
63	60	pfile20	71
62	60	pfile20	90
63	59	pfile20	23
61	62	pfile20	189
62	58	pfile20	37
60	60	pfile20	157
61	59	pfile20	95
62	59	pfile20	42
60	61	pfile20	171
60	59	pfile20	137
61	60	pfile20	116
60	62	pfile20	168
61	58	pfile20	46
63	58	pfile20	9
60	58	pfile20	89
59	61	pfile20	143
59	58	pfile20	114
59	57	pfile20	61
59	60	pfile20	160
59	59	pfile20	128
59	62	pfile20	145
58	61	pfile20	162
58	62	pfile20	111
58	57	pfile20	111
58	58	pfile20	161
57	56	pfile20	133
57	58	pfile20	220
57	59	pfile20	199
57	63	pfile20	80
58	59	pfile20	157
58	67	pfile20	49
58	60	pfile20	160
58	65	pfile20	67
58	63	pfile20	89
56	58	pfile20	146
56	59	pfile20	130
58	56	pfile20	92
56	56	pfile20	170
56	55	pfile20	141
56	57	pfile20	177
57	57	pfile20	192
57	60	pfile20	137
